d,unixTs,cdd90dma
2019-07-07,1562457600,10090213.4792
2019-07-17,1563321600,10248243.7362
2019-07-18,1563408000,10291316.6041
2019-07-19,1563494400,10555373.5696
2019-07-20,1563580800,10615529.9743
2019-07-21,1563667200,10576041.4349
2019-07-22,1563753600,10559782.7317
2019-07-23,1563840000,10377684.1731
2019-07-24,1563926400,10784172.0555
2019-07-25,1564012800,10804147.2456
2019-07-26,1564099200,10822109.1705
2019-07-27,1564185600,10828951.3590
2019-07-29,1564358400,13223598.0854
2019-07-30,1564444800,13022203.4739
2019-07-31,1564531200,13004310.4951
2019-08-01,1564617600,13034854.0408
2019-08-02,1564704000,13034696.0276
2019-08-03,1564790400,13015949.0341
2019-08-04,1564876800,13026745.0231
2019-08-06,1565049600,13341572.5222
2019-08-07,1565136000,13321567.8196
2019-08-08,1565222400,13248598.7052
2019-08-10,1565395200,13121356.3766
2019-08-11,1565481600,12995399.6070
2019-08-12,1565568000,12759573.5309
2019-08-13,1565654400,12641730.9743
2019-08-16,1565913600,12609665.9001
2019-08-17,1566000000,12568468.5033
2019-08-18,1566086400,12462033.0444
2019-08-19,1566172800,12413420.9055
2019-08-20,1566259200,12355270.6264
2019-08-22,1566432000,12368088.9056
2019-08-23,1566518400,12469754.1979
2019-08-25,1566691200,12389913.3896
2019-08-26,1566777600,12368226.9174
2019-08-27,1566864000,12116280.4295
2019-08-29,1567036800,12080438.7523
2019-08-30,1567123200,12075696.2992
2019-08-31,1567209600,12058044.5412
2019-09-01,1567296000,11745640.7555
2019-09-03,1567468800,11249188.5136
2019-09-05,1567641600,11263103.1049
2019-09-06,1567728000,12099398.3221
2019-09-07,1567814400,12066655.5349
2019-09-08,1567900800,11992666.6529
2019-09-09,1567987200,12010597.6446
2019-09-10,1568073600,11801285.1133
2019-09-11,1568160000,11815145.6726
2024-01-21,1705795200,11542678.0010
2014-08-17,1408233600,2908328.2671
2016-01-20,1453248000,5466071.1610
2016-03-28,1459123200,6247217.7124
2014-08-15,1408060800,2896806.0967
2016-03-27,1459036800,6207736.3795
2016-03-25,1458864000,6169502.9144
2016-03-29,1459209600,6269762.3343
2016-03-30,1459296000,6296633.5546
2016-03-31,1459382400,6358583.4092
2019-09-24,1569283200,11181104.6891
2017-12-23,1513987200,18273094.0669
2018-08-05,1533427200,4789561.4895
2019-09-12,1568246400,11634635.7203
2019-09-21,1569024000,11314469.2910
2019-09-22,1569110400,11234931.8606
2019-09-25,1569369600,11068420.5524
2019-09-26,1569456000,10690656.0181
2019-09-27,1569542400,10660815.6864
2019-09-28,1569628800,10390347.5667
2019-09-29,1569715200,10363786.2119
2019-09-30,1569801600,10310798.6583
2019-10-01,1569888000,10244670.1671
2019-10-02,1569974400,10095347.9742
2019-10-03,1570060800,10029661.5360
