d,outFlows
2025-02-13,37565.359
2025-02-14,46878.438
2025-02-15,613.804
2025-02-16,1033.321
2025-02-17,2282.192
2025-02-18,42717.735
2025-02-19,52547.095
2025-02-20,43300.865
2025-02-21,61078.238
2025-02-22,546.443
2025-02-23,154.908
2025-02-24,926.054
2025-02-25,92065.188
2025-02-26,84389.04
2025-02-27,64691.72
2025-02-28,91410.041
2025-03-01,954.209
2025-03-02,374.754
2025-03-03,917.505
2025-03-04,56526.278
2025-03-05,38411.091
2025-03-06,53103.141
2025-03-07,50311.866
2025-03-08,463.841
2025-03-09,816.665
2025-03-10,1158.059
2025-03-11,1245.081
2025-03-12,47078.824
2025-03-13,58182.217
2025-03-14,43859.165
2025-03-15,266.681
2025-03-16,169.459
2025-03-17,139.667
2025-03-18,33293.656
2025-03-19,42981.498
2025-03-20,53847.118
2025-03-21,35103.821
2025-03-22,135.665
2025-03-23,496.178
2025-03-24,1320.589
2025-03-25,43093.601
2025-03-26,40295.587
2025-03-27,45530.722
2025-03-28,60512.948
2025-03-29,336.545
2025-03-30,470.577
2025-03-31,365.839
2025-04-01,46318.154
2025-04-02,56208.613
2025-04-03,67385.734
2025-04-04,57534.213
2025-04-05,1370.42
2025-04-06,1337.639
2025-04-07,355.725
2025-04-08,610.755
2025-04-09,62670.921
2025-04-10,48301.552
2025-04-11,52357.987
2025-04-12,1045.586
2025-04-13,1319.122
2025-04-14,2611.075
2025-04-15,693.634
2025-04-16,60956.592
2025-04-17,49712.822
2025-04-18,25033.217
2025-04-19,547.478
2025-04-20,1246.03
2025-04-21,1561.259
2025-04-22,71369.891
2025-04-23,91774.731
2025-04-24,86051.02
2025-04-25,75685.528
2025-04-26,485.672
2025-04-27,9517.639
2025-04-28,2006.059
2025-04-29,59253.209
2025-04-30,40774.228
2025-05-01,63850.089
2025-05-02,59944.245
2025-05-03,481.1
2025-05-04,673.939
2025-05-05,2987.506
2025-05-06,57190.244
2025-05-07,55118.8
2025-05-08,65929.612
2025-05-09,66872.835
2025-05-10,811.9
2025-05-11,752.88
2025-05-12,1059.422
2025-05-13,42398.851
2025-05-14,45369.317
2025-05-15,54151.337
2025-05-16,48554.405
2025-05-17,229.536
2025-05-18,765.594
2025-05-19,929.398
2025-05-20,56560.189
2025-05-21,61510.434
2025-05-22,73811.593
2025-05-23,76836.129
2025-05-24,637.379
2025-05-25,536.879
2025-05-26,1047.518
2025-05-27,65940.298
2025-05-28,60339.501
2025-05-29,56234.153
2025-05-30,56038.075
2025-05-31,634.773
2025-06-01,157.701
2025-06-02,108.175
2025-06-03,65096.368
2025-06-04,53826.616
2025-06-05,48363.575
2025-06-06,63003.101
2025-06-07,295.765
2025-06-08,573.248
2025-06-09,669.066
2025-06-10,47514.144
2025-06-11,37171.548
2025-06-12,29274.885
2025-06-13,44571.217
2025-06-14,369.081
2025-06-15,1366.261
2025-06-16,1468.085
2025-06-17,38299.739
2025-06-18,48305.276
2025-06-19,26005.397
2025-06-20,33482.224
2025-06-21,870.137
2025-06-22,1507.63
2025-06-23,1351.0
2025-06-24,34701.317
2025-06-25,45410.633
2025-06-26,41465.648
2025-06-27,46790.963
2025-06-28,432.175
2025-06-29,1213.571
2025-06-30,1425.436
2025-07-01,240.543
2025-07-02,43917.455
2025-07-03,32831.36
2025-07-04,31776.925
2025-07-05,342.202
2025-07-06,847.767
2025-07-07,382.643
2025-07-08,35450.661
2025-07-09,32310.818
2025-07-10,53054.403
2025-07-11,65178.106
2025-07-12,512.263
2025-07-13,288.019
2025-07-14,389.883
2025-07-15,85294.598
2025-07-16,72304.293
2025-07-17,82616.881
2025-07-18,67980.639
2025-07-19,594.674
2025-07-20,23262.818
2025-07-21,305.763
2025-07-22,56805.675
2025-07-23,51364.034
2025-07-24,41706.817
2025-07-25,91668.819
2025-07-26,2210.201
2025-07-27,1316.518
2025-07-28,516.302
2025-07-29,2459.546
2025-07-30,47860.897
2025-07-31,45383.911
2025-08-01,78820.574
2025-08-02,728.931
2025-08-03,793.044
2025-08-04,447.794
2025-08-05,35890.065
2025-08-06,33155.708
2025-08-07,38486.39
2025-08-08,47680.716
2025-08-09,748.482
2025-08-10,365.668
2025-08-11,250.803
2025-08-12,31383.141
2025-08-13,37289.274
2025-08-14,43007.172
