d,unixTs,sopr
2020-04-04,1585958400,0.9996500571893826
2020-04-05,1586044800,1.0013708348377601
2020-04-06,1586131200,1.0147436276733142
2020-04-07,1586217600,0.9761323176
2020-04-08,1586304000,1.0075006508506423
2020-04-09,1586390400,1.0027889629820481
2020-04-10,1586476800,0.9512226668747786
2020-04-11,1586563200,0.9959870851480992
2020-04-12,1586649600,0.9991463554200595
2020-04-13,1586736000,0.9918793564527166
2020-04-14,1586822400,0.9991913914827437
2020-04-15,1586908800,0.9944164826603193
2020-04-16,1586995200,0.9992555353531607
2020-04-17,1587081600,1.002268584710757
2020-04-18,1587168000,1.0040969710694467
2020-04-19,1587254400,1.0009943258367462
2020-04-20,1587340800,0.9930929293066549
2020-04-21,1587427200,0.9931786263536115
2020-04-22,1587513600,1.0015840351423004
2020-04-23,1587600000,1.0102502520629193
2020-04-24,1587686400,1.008254267598951
2020-04-25,1587772800,1.0048173087695926
2020-04-26,1587859200,1.0045784638836686
2020-04-27,1587945600,1.0251851385660393
2020-04-28,1588032000,1.0042209479578392
2020-04-29,1588118400,1.0366412212089466
2020-04-30,1588204800,1.0230814198703613
2020-05-01,1588291200,1.0169833139107782
2020-05-02,1588377600,1.0154749810073416
2020-05-03,1588464000,1.0225794239852941
2020-05-04,1588550400,1.0088448723601573
2020-05-05,1588636800,1.0052221180574807
2020-05-06,1588723200,1.0253451086005878
2020-05-07,1588809600,1.0403147161049169
2020-05-08,1588896000,1.0235902160122636
2020-05-09,1588982400,1.003876951604512
2020-05-10,1589068800,0.9912178231095822
2020-05-11,1589155200,0.993293329468672
2020-05-12,1589241600,0.9954979266229335
2020-05-13,1589328000,1.0107310978255524
2020-05-14,1589414400,1.0142126808054566
2020-05-15,1589500800,1.008883905534808
2020-05-16,1589587200,1.005351360029588
2020-05-17,1589673600,1.0114931689433702
2020-05-18,1589760000,1.0177544670929142
2020-05-19,1589846400,1.0119374128482583
2020-05-20,1589932800,1.0075124903806778
2020-05-21,1590019200,0.9956475136540763
2020-05-22,1590105600,0.9997281619847904
2020-05-23,1590192000,1.0054923515125649
2020-05-24,1590278400,1.0023065151169437
2020-05-25,1590364800,0.9885190923053966
2020-05-26,1590451200,0.9984565642199379
2020-05-27,1590537600,1.0052445618496495
2020-05-28,1590624000,1.005135110749643
2020-05-29,1590710400,1.0070014669671656
2020-05-30,1590796800,1.0063656374026653
2020-05-31,1590883200,1.0043864399794644
2020-06-01,1590969600,1.0150723977436267
2020-06-02,1591056000,1.0092352175195995
2020-06-03,1591142400,1.0048109502167686
2020-06-04,1591228800,1.0058888323470143
2020-06-05,1591315200,1.0045495053856623
2020-06-06,1591401600,1.0064118234784072
2020-06-07,1591488000,1.004694333059564
2020-06-08,1591574400,1.0185594730593306
2020-06-09,1591660800,1.0068123543731442
2020-06-10,1591747200,1.004816135403002
2020-06-11,1591833600,1.0003080815070164
2020-06-12,1591920000,1.0017006620246798
2020-06-13,1592006400,1.0024075315063057
2020-06-14,1592092800,1.0035110979380075
2020-06-15,1592179200,0.9961826256137252
2020-06-16,1592265600,1.0054779491448502
2020-06-17,1592352000,1.0016382338429892
2020-06-18,1592438400,1.039075075688917
2020-06-19,1592524800,1.0002998770663716
2020-06-20,1592611200,1.0027814721628672
2020-06-21,1592697600,1.0061629990892376
2020-06-22,1592784000,1.0058815605082574
2020-06-23,1592870400,1.0061196663665586
2020-06-24,1592956800,0.9977037592881877
2020-06-25,1593043200,0.9979298698603928
2020-06-26,1593129600,1.029015903393014
2020-06-27,1593216000,0.9996138896301076
2020-06-28,1593302400,0.9999290587593969
2020-06-29,1593388800,1.001683532114352
2020-06-30,1593475200,1.0049121319410286
2020-07-01,1593561600,1.0022703719854478
2020-07-02,1593648000,1.0004945681421187
2020-07-03,1593734400,1.0005614344009361
2020-07-04,1593820800,1.0010027831411874
2020-07-05,1593907200,0.9996410630178977
2020-07-06,1593993600,1.0033270629454771
2020-07-07,1594080000,1.002726393899934
2020-07-08,1594166400,1.013631864113823
2020-07-09,1594252800,1.0040915934540173
2020-07-10,1594339200,0.9995462283140476
2020-07-11,1594425600,1.0014968569940135
2020-07-12,1594512000,1.0010626861572751
2020-07-13,1594598400,1.0018434219822467
2020-07-14,1594684800,1.005532561209215
2020-07-15,1594771200,1.0055911162185043
2020-07-16,1594857600,1.0001947696745193
2020-07-17,1594944000,0.9998211899998232
2020-07-18,1595030400,1.0012784777223864
2020-07-19,1595116800,1.0031838851810415
2020-07-20,1595203200,1.0005373286613306
2020-07-21,1595289600,1.003901375807425
2020-07-22,1595376000,1.0070303551161317
2020-07-23,1595462400,1.0083051382265003
2020-07-24,1595548800,1.0047752068218625
2020-07-25,1595635200,1.0071408937406923
2020-07-26,1595721600,1.0104674016077284
2020-07-27,1595808000,1.0287947847173446
2020-07-28,1595894400,1.0283323120999754
2020-07-29,1595980800,1.0179884993890496
2020-07-30,1596067200,1.0148047686289163
2020-07-31,1596153600,1.017254424167077
2020-08-01,1596240000,1.017790227485621
2020-08-02,1596326400,1.0103921201188673
2020-08-03,1596412800,1.0305925284878803
2020-08-04,1596499200,1.0091420263031223
2020-08-05,1596585600,1.0246682347455325
2020-08-06,1596672000,1.0344745903896615
2020-08-07,1596758400,1.0283165848004154
2020-08-08,1596844800,1.0237763545852994
2020-08-09,1596931200,1.0160020649289818
2020-08-10,1597017600,1.0141851362243415
2020-08-11,1597104000,1.0165003909486674
2020-08-12,1597190400,1.0105105388622921
2020-08-13,1597276800,1.0129982705610883
2020-08-14,1597363200,1.0105406686899028
2020-08-15,1597449600,1.0052021826959816
2020-08-16,1597536000,1.0037563798642042
2020-08-17,1597622400,1.010783594964943
2020-08-18,1597708800,1.0052763502025126
2020-08-19,1597795200,1.0030909450670933
2020-08-20,1597881600,1.0050680074766658
2020-08-21,1597968000,1.0067617031079459
2020-08-22,1598054400,1.0020082777504902
2020-08-23,1598140800,1.0020989193732266
2020-08-24,1598227200,1.0054275808797368
2020-08-25,1598313600,1.0030955032353404
2020-08-26,1598400000,1.002829160134623
2020-08-27,1598486400,1.0020836643969702
2020-08-28,1598572800,1.0047437523374874
2020-08-29,1598659200,1.0008297375150037
2020-08-30,1598745600,1.0044011134778283
2020-08-31,1598832000,1.00458590888737
2020-09-01,1598918400,1.0078260160609647
2020-09-02,1599004800,1.0017314021938457
2020-09-03,1599091200,0.9990669497157254
2020-09-04,1599177600,0.9985268897837886
2020-09-05,1599264000,0.9974458077839979
2020-09-06,1599350400,0.9992783613928156
2020-09-07,1599436800,0.9978151855885447
2020-09-08,1599523200,0.9986720549144324
2020-09-09,1599609600,0.999515003422033
2020-09-10,1599696000,1.0003002973131543
2020-09-11,1599782400,0.9991336102284747
2020-09-12,1599868800,0.9996827160385695
2020-09-13,1599955200,1.0001736348686396
2020-09-14,1600041600,1.0016159992203404
2020-09-15,1600128000,1.0029525833746404
2020-09-16,1600214400,1.0042444461428743
2020-09-17,1600300800,1.0012144393387195
2020-09-18,1600387200,1.0024092566035399
2020-09-19,1600473600,1.0030316296147281
2020-09-20,1600560000,1.0013406153332323
2020-09-21,1600646400,0.9989789796936938
2020-09-22,1600732800,1.0032246512354488
2020-09-23,1600819200,0.9991456187753875
2020-09-24,1600905600,0.9989156025884665
2020-09-25,1600992000,1.002435985907105
2020-09-26,1601078400,1.001597070265133
2020-09-27,1601164800,1.0008575055621098
2020-09-28,1601251200,1.0019500534164558
2020-09-29,1601337600,1.0059642419259525
2020-09-30,1601424000,1.0011481137745577
2020-10-01,1601510400,1.0008576679565675
2020-10-02,1601596800,1.0001167723794953
2020-10-03,1601683200,1.0002290425803337
2020-10-04,1601769600,1.0010460508436938
2020-10-05,1601856000,1.0022471324869529
2020-10-06,1601942400,1.0009490385656965
2020-10-07,1602028800,1.0023107723476277
2020-10-08,1602115200,1.003746379722198
2020-10-09,1602201600,1.0045374943565937
2020-10-10,1602288000,1.0036827108626867
2020-10-11,1602374400,1.0032965464714503
2020-10-12,1602460800,1.004080334692896
2020-10-13,1602547200,1.0036048384788585
2020-10-14,1602633600,1.0040107104841414
2020-10-15,1602720000,1.0037699614423388
2020-10-16,1602806400,1.0015134664024556
2020-10-17,1602892800,1.0010779471701445
2020-10-18,1602979200,1.0015540162361454
2020-10-19,1603065600,1.0079714887447855
2020-10-20,1603152000,1.0045647575752132
2020-10-21,1603238400,1.009152343830707
2020-10-22,1603324800,1.0182033509896438
2020-10-23,1603411200,1.0090337721833604
2020-10-24,1603497600,1.0099340901064524
2020-10-25,1603584000,1.0062072334907253
2020-10-26,1603670400,1.00383198497143
2020-10-27,1603756800,1.0123696200056644
2020-10-28,1603843200,1.0068948415647812
2020-10-29,1603929600,1.008991742097125
2020-10-30,1604016000,1.0046972255676312
2020-10-31,1604102400,1.0097652559561396
2020-11-01,1604188800,1.0074155414753618
2020-11-02,1604275200,1.0091493817237276
2020-11-03,1604361600,1.041833670722993
2020-11-04,1604448000,1.013448977668679
2020-11-05,1604534400,1.0216572739750827
2020-11-06,1604620800,1.012782287954126
2020-11-07,1604707200,1.0076201112436773
2020-11-08,1604793600,1.0227853835593546
2020-11-09,1604880000,1.0104432778722687
2020-11-10,1604966400,1.009083123615891
2020-11-11,1605052800,1.0104390785638855
2020-11-12,1605139200,1.0168802757774746
2020-11-13,1605225600,1.0166745401593955
2020-11-14,1605312000,1.0066968195826698
2020-11-15,1605398400,1.0054418710119228
2020-11-16,1605484800,1.0061942932606094
2020-11-17,1605571200,1.0161741565599947
2020-11-18,1605657600,1.0253656406879654
2020-11-19,1605744000,1.0103418349272568
2020-11-20,1605830400,1.0302565168337385
2020-11-21,1605916800,1.017848564625011
2020-11-22,1606003200,1.007111099660236
2020-11-23,1606089600,1.0141751455579866
2020-11-24,1606176000,1.019939449469033
2020-11-25,1606262400,1.011146398156583
2020-11-26,1606348800,1.0086526757261023
2020-11-27,1606435200,1.0095877193574148
2020-11-28,1606521600,1.0076602136310535
2020-11-29,1606608000,1.0114823738373324
2020-11-30,1606694400,1.0223533382975734
2020-12-01,1606780800,1.0194616986532465
2020-12-02,1606867200,1.0224350278014334
2020-12-03,1606953600,1.0201411989131055
2020-12-04,1607040000,1.0108148002928032
2020-12-05,1607126400,1.0058637108697197
2020-12-06,1607212800,1.0073836660179154
2020-12-07,1607299200,1.012248508184787
2020-12-08,1607385600,1.0111995561488094
2020-12-09,1607472000,1.015683649288268
2020-12-10,1607558400,1.0063971003715146
2020-12-11,1607644800,1.0082774097600664
2020-12-12,1607731200,1.0154489452172686
2020-12-13,1607817600,1.0353656462255076
2020-12-14,1607904000,1.009070346187794
2020-12-15,1607990400,1.0120177915745863
2020-12-16,1608076800,1.0234078210947617
2020-12-17,1608163200,1.0432227744344118
2020-12-18,1608249600,1.0472889127561409
2020-12-19,1608336000,1.0195937411087541
2020-12-20,1608422400,1.0290089979766543
2020-12-21,1608508800,1.0177059355509248
2020-12-22,1608595200,1.0366235177206073
2020-12-23,1608681600,1.033991888477775
2020-12-24,1608768000,1.0278463926065544
2020-12-25,1608854400,1.008487981127368
2020-12-26,1608940800,1.0193569449491349
2020-12-27,1609027200,1.0281964085113398
2020-12-28,1609113600,1.074294658698358
2020-12-29,1609200000,1.0546895726630645
2020-12-30,1609286400,1.036428944690652
2020-12-31,1609372800,1.0248174501862397
2021-01-01,1609459200,1.0417334061877181
2021-01-02,1609545600,1.0509735072918733
2021-01-03,1609632000,1.0441491968222771
2021-01-04,1609718400,1.040210703781442
2021-01-05,1609804800,1.0381806851249138
2021-01-06,1609891200,1.0465892113972872
2021-01-07,1609977600,1.0542340156708254
2021-01-08,1610064000,1.0544069289348525
2021-01-09,1610150400,1.046365203308878
2021-01-10,1610236800,1.0234631168664865
2021-01-11,1610323200,1.0129243409257342
2021-01-12,1610409600,1.017833147762856
2021-01-13,1610496000,1.01926867626818
2021-01-14,1610582400,1.030556832079463
2021-01-15,1610668800,1.0182784546866634
2021-01-16,1610755200,1.0118859787026593
2021-01-17,1610841600,1.009856981260543
2021-01-18,1610928000,1.020287048375835
2021-01-19,1611014400,1.0116574788949302
2021-01-20,1611100800,1.0054908212621687
2021-01-21,1611187200,1.0006200439247177
2021-01-22,1611273600,1.00366163792821
2021-01-23,1611360000,1.005990413217337
2021-01-24,1611446400,1.0040003022658284
2021-01-25,1611532800,1.005988989377595
2021-01-26,1611619200,1.0024286640524998
2021-01-27,1611705600,1.0198814439375716
2021-01-28,1611792000,1.0157496995057442
2021-01-29,1611878400,1.0223914746588665
2021-01-30,1611964800,1.0074266336678503
2021-01-31,1612051200,1.0096644944907782
2021-02-01,1612137600,1.007698388483029
2021-02-02,1612224000,1.0146420871976178
2021-02-03,1612310400,1.0131329046741782
2021-02-04,1612396800,1.0181100207587748
2021-02-05,1612483200,1.025639882362919
2021-02-06,1612569600,1.014668202700583
2021-02-07,1612656000,1.012910898310128
2021-02-08,1612742400,1.0296866143130725
2021-02-09,1612828800,1.0333452213489986
2021-02-10,1612915200,1.0264835379473227
2021-02-11,1613001600,1.0219630450866237
2021-02-12,1613088000,1.0263039571111225
2021-02-13,1613174400,1.008641455255152
2021-02-14,1613260800,1.0102184152514913
2021-02-15,1613347200,1.0240787648592082
2021-02-16,1613433600,1.0151762622478175
2021-02-17,1613520000,1.02618660876903
2021-02-18,1613606400,1.029027033046793
2021-02-19,1613692800,1.0481361147069959
2021-02-20,1613779200,1.0215194551812885
2021-02-21,1613865600,1.0225298892274908
2021-02-22,1613952000,1.0198147233313684
2021-02-23,1614038400,1.023665166118788
2021-02-24,1614124800,1.0235976583526316
2021-02-25,1614211200,1.0164476315317479
2021-02-26,1614297600,1.0225366956671444
2021-02-27,1614384000,0.9980569805201858
2021-02-28,1614470400,1.0030928734696514
2021-03-01,1614556800,1.0175821193074512
2021-03-02,1614643200,1.0124864341629056
2021-03-03,1614729600,1.0125396854898878
2021-03-04,1614816000,1.0099908368668598
2021-03-05,1614902400,1.010913272599789
2021-03-06,1614988800,1.0064792468094266
2021-03-07,1615075200,1.006143963314262
2021-03-08,1615161600,1.015731798376813
2021-03-09,1615248000,1.0171070992886464
2021-03-10,1615334400,1.020457168068353
2021-03-11,1615420800,1.0339512413769154
2021-03-12,1615507200,1.0319160341566034
2021-03-13,1615593600,1.027233836120942
2021-03-14,1615680000,1.022649818595595
2021-03-15,1615766400,1.0197713761295624
2021-03-16,1615852800,1.0188332609767252
2021-03-17,1615939200,1.0195179161409793
2021-03-18,1616025600,1.0132323202940428
2021-03-19,1616112000,1.013350114746594
2021-03-20,1616198400,1.0153153686091152
2021-03-21,1616284800,1.0121154114164108
2021-03-22,1616371200,1.0163303081952386
2021-03-23,1616457600,1.01857465566459
2021-03-24,1616544000,1.0155413268126519
2021-03-25,1616630400,1.013596469994004
2021-03-26,1616716800,1.021774606838883
2021-03-27,1616803200,1.0139668488407978
2021-03-28,1616889600,1.0121548234233266
2021-03-29,1616976000,1.015392311770323
2021-03-30,1617062400,1.021401878673822
2021-03-31,1617148800,1.0173447440776007
2021-04-01,1617235200,1.0252638512386387
2021-04-02,1617321600,1.0168220484826667
2021-04-03,1617408000,1.0055035427917567
2021-04-04,1617494400,1.0075752420226765
2021-04-05,1617580800,1.0080678361391588
2021-04-06,1617667200,1.0458084092693416
2021-04-07,1617753600,1.0069846731121346
2021-04-08,1617840000,1.0108142908675999
2021-04-09,1617926400,1.0082837248301346
2021-04-10,1618012800,1.0184204957273622
2021-04-11,1618099200,1.0088484838378278
2021-04-12,1618185600,1.0152593195155613
2021-04-13,1618272000,1.0198203137251665
2021-04-14,1618358400,1.0268302471957398
2021-04-15,1618444800,1.0180845510341796
2021-04-16,1618531200,1.0084825836286464
2021-04-17,1618617600,1.015887903328122
2021-04-18,1618704000,1.040302732504301
2021-04-19,1618790400,1.0058752475829174
2021-04-20,1618876800,1.0042858346042876
2021-04-21,1618963200,1.0029798968072292
2021-04-22,1619049600,1.0089001420892074
2021-04-23,1619136000,0.9978928783943544
2021-04-24,1619222400,1.008484261125568
2021-04-25,1619308800,1.0009319770502705
2021-04-26,1619395200,1.009451227025478
2021-04-27,1619481600,1.0125561946074095
2021-04-28,1619568000,1.005819056694323
2021-04-29,1619654400,1.0114380631705
2021-04-30,1619740800,1.013537343067512
2021-05-01,1619827200,1.0066955345876294
2021-05-02,1619913600,1.0063144497684762
2021-05-03,1620000000,1.0070986360596805
2021-05-04,1620086400,1.0061836386258534
2021-05-05,1620172800,1.0096922451251082
2021-05-06,1620259200,1.018654966078462
2021-05-07,1620345600,1.020785219037346
2021-05-08,1620432000,1.0072992533571723
2021-05-09,1620518400,1.0129467890758492
2021-05-10,1620604800,1.009384817385025
2021-05-11,1620691200,1.0058808022331833
2021-05-12,1620777600,1.0157845348235737
2021-05-13,1620864000,0.9988566163625067
2021-05-14,1620950400,1.0003785778512908
2021-05-15,1621036800,1.0007446692641255
2021-05-16,1621123200,0.9975289502160257
2021-05-17,1621209600,0.9916639038370966
2021-05-18,1621296000,0.994867961683169
2021-05-19,1621382400,0.9766348713331588
2021-05-20,1621468800,0.9902799510756067
2021-05-21,1621555200,0.990898960864553
2021-05-22,1621641600,0.992841336935419
2021-05-23,1621728000,0.991800802869706
2021-05-24,1621814400,1.0089527121776771
2021-05-25,1621900800,0.9934652667317734
2021-05-26,1621987200,1.0026287307035535
2021-05-27,1622073600,0.9955366138570112
2021-05-28,1622160000,0.9934346061228104
2021-05-29,1622246400,0.9940811871687869
2021-05-30,1622332800,1.0078371876137882
2021-05-31,1622419200,0.9991053006184569
2021-06-01,1622505600,1.0039472270281848
2021-06-02,1622592000,0.9963223944944635
2021-06-03,1622678400,1.009368864899134
2021-06-04,1622764800,0.9865973070076556
2021-06-05,1622851200,0.9904376995784163
2021-06-06,1622937600,0.9976589332802418
2021-06-07,1623024000,0.9942590205885002
2021-06-08,1623110400,0.9842767018536399
2021-06-09,1623196800,1.0130310985669766
2021-06-10,1623283200,0.9990850730467421
